fdc_id,description,data_type,Energy,"Carbohydrate, by difference",Total lipid (fat),Protein,"Fiber, total dietary"
2390750,"ancient grains toasts, ancient grains",Branded,400.0,80.0,0.0,13.3,6.7
1903777,ancient grains with kale,Branded,250.0,30.9,10.3,5.88,2.9
2386214,"ancient grains with sea salt brown rice crackers, ancient grains with sea salt",Branded,433.0,80.0,8.33,6.67,3.3
2386216,"ancient grains with sea salt brown rice crackers, ancient grains with sea salt",Branded,433.0,80.0,8.33,6.67,3.3
1852497,"ancient grains, spicy curry",Branded,389.0,72.2,5.56,13.0,9.3
1965264,"ancient greek grains breakfast biscuits, cinnamon tahini",Branded,480.0,58.0,20.0,12.0,10.0
1965233,"ancient greek grains breakfast biscuits, fig anise",Branded,480.0,60.0,20.0,12.0,8.0
2652605,"ancient greek grains breakfast biscuits, hazelnuts carob",Branded,480.0,56.0,20.0,12.0,10.0
2052134,"ancient harvest, ancient grain nutrition bar",Branded,400.0,50.0,15.0,25.0,17.5
1882685,"ancient harvest, ancient grain nutrition bar, garlic & herb, garlic & herb",Branded,400.0,50.0,15.0,25.0,17.5
2038181,"ancient harvest, bean & quinoa elbows pasta",Branded,339.0,62.5,1.79,21.4,12.5
1882684,"ancient harvest, nutrition bar, roasted jalapeno, roasted jalapeno",Branded,400.0,50.0,15.0,25.0,17.5
2052133,"ancient harvest, pow!, power protein complete italiano pasta meals",Branded,348.0,62.1,1.52,22.7,9.1
2442017,"ancient harvest, quinoa hot cereal flakes",Branded,385.0,67.6,5.88,12.6,7.1
2010834,"ancient harvest, quinoa veggie curls pasta",Branded,360.0,80.7,1.75,7.02,7.0
2599549,"ancient kosher sea salt, ancient kosher",Branded,0.0,0.0,0.0,0.0,0.0
2181482,"ancient multi grain bread, ancient multi",Branded,256.0,46.5,4.65,11.6,4.7
2012907,ancient quinoa harvest quinoa gluten free,Branded,388.0,67.6,5.88,11.8,6.5
2626593,"ancient superfood supports energy, antioxidant protection, and immune functions",Branded,417.0,0.0,0.0,83.3,
2271414,"ancient superfood supports energy, antioxidant protection, and immune functions",Branded,417.0,0.0,0.0,83.3,
2098424,ancient whole grain blend,Branded,356.0,73.3,2.22,11.1,8.9
2391868,"ancient whole wheat sprouted bread, ancient whole wheat",Branded,231.0,41.0,1.28,12.8,5.1
2667199,"ancient with flax seeds, hemp seeds, chia seeds & brown sugar quick oats, ancient with flax seeds, hemp seeds, chia seeds & brown sugar",Branded,404.0,66.7,10.5,12.3,8.8
2069270,andalusian mackerel fillets in olive oil,Branded,189.0,0.0,10.7,25.0,0.0
2478663,"andean blackberry mora fruit pulp puree, andean blackberry mora",Branded,152.0,37.0,0.0,1.0,4.0
2455910,"andean heritage flour, kaniwa",Branded,375.0,65.6,7.81,15.6,15.6
1956691,"andean pink coarse salt grinder, andean pink",Branded,0.0,0.0,0.0,0.0,
1956693,"andean pink coarse salt, andean pink",Branded,0.0,0.0,0.0,0.0,
1883146,"andean pink fine salt, andean pink",Branded,0.0,0.0,0.0,0.0,
1855185,andean pop corn,Branded,286.0,62.5,2.68,3.57,7.1
1039637,andean puffed corn cereal,Branded,480.0,109.0,4.0,8.0,8.0
2500883,"andean quinoa & spices world crisps, andean quinoa & spices",Branded,419.0,74.2,12.9,6.45,6.5
2464030,andean rainbow trout fillets,Branded,107.0,0.0,5.36,14.3,0.0
2162538,"andean soup, andean",Branded,38.0,4.4,1.2,1.8,2.0
2162536,"andean soup, andean",Branded,38.0,4.4,1.2,1.8,2.0
2267376,"andean white salt flakes, andean white",Branded,0.0,0.0,0.0,0.0,
2056572,"anderson dairy, cottage cheese",Branded,106.0,2.65,4.42,12.4,0.0
2056567,"anderson dairy, cottage cheese",Branded,80.0,3.54,1.77,12.4,0.0
2544972,"anderson erickson, fresh brew style iced tea",Branded,25.0,6.94,0.0,0.0,0.0
1885365,"anderson erickson, mexican style sour cream dip, hot jalapeno, hot jalapeno",Branded,179.0,7.14,17.9,3.57,0.0
1661892,"anderson's, pure maple syrup",Branded,333.0,88.3,0.0,0.0,
1591091,"anderson's, pure maple syrup",Branded,333.0,88.3,0.0,0.0,
1888610,"anderson, premium ice cream, rocky road, rocky road",Branded,225.0,22.5,14.1,5.63,1.4
2288452,andes creme de menthe,Branded,571.0,60.7,35.7,3.57,3.6
1866578,"andes, baking chips, creme de menthe, creme de menthe",Branded,525.0,60.0,35.0,5.0,2.5
1904550,"andes, baking chips, peppermint crunch, peppermint crunch",Branded,550.0,60.0,35.0,5.0,0.0
1885009,"andes, bars, creme de menthe, creme de menthe",Branded,571.0,60.7,35.7,3.57,3.6
2619230,"andes, cookie crunch thins, mint, mint",Branded,553.0,60.5,34.2,5.26,2.6
2055482,"andes, cream de menthe",Branded,571.0,60.7,35.7,3.57,3.6
2077806,"andes, jubilee thins candy, cherry, cherry",Branded,553.0,60.5,34.2,5.26,2.6
2287379,"andes, peppermint crunch",Branded,556.0,58.3,33.3,5.56,0.0
2077808,"andes, toffee crunch thins",Branded,526.0,60.5,31.6,5.26,2.6
2096316,andouilie smoked sausage,Branded,318.0,2.35,28.2,12.9,0.0
1892257,andouille,Branded,214.0,0.0,17.9,14.3,0.0
2483333,andouille,Branded,263.0,1.75,19.3,19.3,0.0
1892252,andouille breakfast links,Branded,228.0,1.75,17.5,14.0,
1892248,"andouille breakfast links, green onion",Branded,228.0,1.75,17.5,14.0,
2581729,andouille cajun style sausage,Branded,315.0,2.98,26.2,13.1,1.2
2214648,"andouille cajun style sausage made with humanely raised pork, andouille",Branded,315.0,2.98,26.2,13.1,1.2
2601566,"andouille cajun style smoked sausage, andouille",Branded,304.0,1.79,26.8,14.3,0.0
2066340,andouille chicken sausage,Branded,184.0,1.32,11.8,18.4,0.0
2524093,"andouille chicken sausage, andouille",Branded,161.0,3.57,10.7,14.3,0.0
2538315,"andouille chicken sausage, andouille",Branded,176.0,0.0,11.8,20.6,0.0
2129275,"andouille chicken sausage, andouille",Branded,141.0,1.41,7.04,16.9,0.0
2547982,"andouille fresh sausage, andouille",Branded,365.0,1.18,31.8,20.0,0.0
2159016,"andouille hickory smoked 100% grass fed beef sausage, andouille hickory smoked",Branded,262.0,2.38,21.4,15.5,
2195791,"andouille pork sausage, andouille",Branded,235.0,1.18,18.8,16.5,0.0
1671859,andouille sausage,Branded,243.0,2.91,18.4,17.5,1.0
2399624,andouille sausage,Branded,225.0,1.41,18.3,14.1,0.0
2068574,andouille sausage,Branded,214.0,3.57,14.3,17.9,0.0
1797263,andouille sausage,Branded,254.0,2.99,17.9,16.4,
2103064,andouille sausage,Branded,255.0,2.94,18.6,16.7,
1892435,andouille sausage,Branded,292.0,1.77,24.8,16.8,0.9
1788750,andouille sausage ,Branded,212.0,1.01,17.2,13.1,0.0
2627241,"andouille sausage & cheese dip, andouille sausage & cheese",Branded,214.0,7.14,21.4,7.14,0.0
2076289,andouille sausage & oats,Branded,95.0,11.3,4.24,4.24,2.1
2076505,andouille sausage cajun style smoked sausage,Branded,268.0,1.79,21.4,16.1,
1973719,"andouille sausage, andouille",Branded,198.0,2.2,12.1,18.7,0.0
2605632,"andouille smoked chicken sausage, andouille",Branded,153.0,3.53,5.88,18.8,0.0
2590460,"andouille smoked pork sausage, andouille",Branded,318.0,2.35,27.1,16.5,0.0
2064047,andouille smoked sausage,Branded,214.0,0.0,17.9,14.3,0.0
2090624,andouille smoked sausage,Branded,414.0,2.86,38.6,12.9,0.0
2614422,andouille smoked sausage,Branded,304.0,1.79,26.8,12.5,0.0
2622377,andouille smoked sausage,Branded,321.0,3.57,28.6,12.5,0.0
1892125,"andouille smoked sausage links, andouille",Branded,341.0,3.53,28.2,14.1,1.2
2018522,andouille smoked sausage with beef added,Branded,303.0,4.04,26.3,13.1,
1900860,andouille smoked sausage with green onion,Branded,214.0,0.0,17.9,14.3,0.0
2485046,"andouille smoked sausage, andouille",Branded,286.0,8.93,23.2,12.5,1.8
2067031,"andouille smoked sausage, andouille",Branded,268.0,1.79,21.4,14.3,0.0
2451224,"andouille smoked sausage, andouille",Branded,304.0,1.79,26.8,16.1,0.0
2149420,"andouille smoked sausage, andouille",Branded,158.0,1.75,7.89,19.3,1.8
2524085,"andouille smoked sausage, andouille",Branded,304.0,1.79,26.8,12.5,0.0
2133931,"andouille smoked sausage, andouille",Branded,304.0,1.79,26.8,12.5,0.0
2544348,"andouille smoked sausage, andouille",Branded,304.0,1.79,26.8,12.5,0.0
2097472,"andouille smoked sausage, hot",Branded,286.0,19.6,10.7,26.8,1.8
2120190,"andouille smoked sausage, hot & spicy",Branded,339.0,1.79,30.4,10.7,0.0
2435389,"andouille smoked sausage, smoke",Branded,268.0,1.79,21.4,14.3,0.0
2463368,"andouille spicy new orleans style sausage, andouille spicy",Branded,186.0,2.65,9.73,19.5,
2135668,"andouille uncured organic chicken sausage, andouille",Branded,141.0,1.18,7.06,18.8,0.0
2444709,"andouille uncured smoked sausage, andouille uncured smoked",Branded,220.0,2.2,16.5,15.4,1.1
2632169,andoville smoked sausage with jalapeno & cheese,Branded,357.0,3.57,30.4,17.9,0.0
2440965,"andre prost, unsweetened coconut milk",Branded,150.0,2.5,13.8,1.25,0.0
2663393,"andrew & everett, string cheese",Branded,286.0,3.57,21.4,28.6,0.0
2563571,andrew zimmern mediterranean style citrus herb seasoning,Branded,0.0,0.0,0.0,0.0,
2528511,andrew zimmern moroccan moon all-purpose seasoning,Branded,556.0,111.0,0.0,0.0,
2651833,andrew zimmern traditional style! mexican fiesta seasoning,Branded,0.0,0.0,0.0,0.0,
2563570,andrew zimmern tuscan style! italian seasoning,Branded,0.0,0.0,0.0,0.0,
1664898,"andy boy organic, romaine hearts",Branded,18.0,3.53,0.0,1.18,1.2
2758941,andy capp bbq fries 3.103 lb,Branded,500.0,64.3,25.0,3.57,3.6
2517966,"andy capp bbq fries, 3 oz",Branded,500.0,64.3,25.0,3.57,3.6
2758855,andy capp beer battered onion rings,Branded,511.0,63.5,24.7,5.29,1.8
2769551,andy capp cheddar fries 35/3/3 oz,Branded,500.0,64.3,25.0,3.57,3.6
2753509,andy capp cheddar fries 72/0.85 oz,Branded,500.0,62.5,25.0,4.17,4.2
2758948,andy capp cheddar fries 8 oz,Branded,500.0,64.3,25.0,3.57,3.6
2517974,"andy capp cheddar fries, 0.85 oz",Branded,500.0,66.7,20.8,4.17,4.2
2517970,"andy capp cheddar fries, 3 oz",Branded,500.0,67.9,21.4,7.14,3.6
2769550,andy capp hot fries 35/3 oz,Branded,500.0,64.3,25.0,3.57,3.6
2758945,andy capp hot fries 48/1.5 oz,Branded,494.0,63.5,25.9,2.35,2.4
2769549,andy capp hot fries 72/0.85 oz,Branded,500.0,62.5,25.0,4.17,4.2
2517973,"andy capp hot fries, 0.85 oz",Branded,458.0,75.0,14.6,8.33,4.2
2517971,"andy capp hot fries, 3 oz",Branded,464.0,71.4,14.3,7.14,3.6
2517946,"andy capp's big bag bbq flavored fries, 8 oz, 8 oz",Branded,500.0,64.3,25.0,3.57,3.6
2755315,"andy capp's fire fries, corn & potato snacks, 8 oz.",Branded,500.0,64.3,25.0,3.57,3.6
2753494,"andy capp's hot fries, corn & potato snacks, 0.85 oz., 10 count",Branded,500.0,62.5,25.0,4.17,4.2
2755316,"andy capp's ranch fries snacks, corn & potato snacks, 3 oz.",Branded,500.0,64.3,25.0,3.57,3.6
2758910,andy capps fire snacks,Branded,500.0,64.3,25.0,3.57,3.6
2758947,andy capps hot fries,Branded,500.0,64.3,25.0,3.57,3.6
2755328,andy capps hot onion rings,Branded,511.0,60.0,28.2,5.29,3.5
2382051,"andy's backwoods blend all - purpose seasoning, andy's backwoods blend",Branded,500.0,100.0,0.0,0.0,0.0
2597600,anellini #71 pasta,Branded,357.0,75.0,0.89,10.7,3.6
2597601,anellini siciliani #72 pasta,Branded,357.0,73.2,1.79,12.5,3.6
2049379,"anette's chocolates, micro brew brittle beer chocolate",Branded,419.0,44.2,25.6,6.98,2.3
1879038,"anette's chocolates, tequila tortilla brittle, chili lime, chili lime",Branded,500.0,64.3,26.2,4.76,2.4
2583464,"angel bakeries pita bread, 4 count, 14 oz",Branded,220.0,43.0,1.5,9.0,5.0
2044281,"angel brand, ginger sip tea",Branded,0.0,0.0,0.0,0.0,
2051085,"angel brand, sorrel blend tea",Branded,0.0,0.0,0.0,0.0,
2042351,"angel brand, strong back roots tea",Branded,0.0,0.0,0.0,0.0,
2300433,"angel dark chocolate gluten-free organic candy bar, dark chocolate",Branded,457.0,54.3,28.6,8.57,8.6
2565985,angel flake sweetened coconut,Branded,467.0,46.7,30.0,0.0,6.7
2596737,angel flake unsweetened coconut,Branded,643.0,21.4,64.3,7.14,14.3
2600375,angel food cake,Branded,246.0,57.9,0.0,5.26,0.0
2036124,angel food cake,Branded,193.0,54.4,0.0,5.26,1.8
1048037,angel food cake,Branded,263.0,59.6,0.0,7.02,0.0
2021618,angel food cake,Branded,163.0,37.2,1.16,2.33,0.0
2071097,angel food cake,Branded,288.0,64.4,0.0,5.08,0.0
2008028,angel food cake,Branded,304.0,67.4,0.0,6.52,2.2
474403,angel food cake,Branded,298.0,63.2,0.0,8.77,0.0
2103082,angel food cake,Branded,263.0,59.6,0.0,7.02,0.0
2057004,angel food cake,Branded,214.0,57.1,0.0,0.0,0.0
1948414,angel food cake,Branded,246.0,57.9,0.0,5.26,0.0
2419520,angel food cake,Branded,0.0,82.4,0.0,7.06,0.0
2456098,angel food cake,Branded,228.0,50.9,0.0,5.26,0.0
2021530,angel food cake,Branded,211.0,71.9,0.0,5.26,0.0
2639750,angel food cake,Branded,245.0,55.1,0.0,6.12,0.0
2070388,angel food cake bar,Branded,368.0,86.0,0.0,8.77,1.8
2414168,"angel food cake bar, angel food",Branded,281.0,63.2,0.0,5.26,0.0
2370347,"angel food cake in-pan, angel food",Branded,236.0,52.7,0.0,5.45,5.5
2421978,"angel food cake loaf, angel food cake",Branded,246.0,57.9,0.0,5.26,0.0
2133801,angel food cake mix,Branded,372.0,93.0,0.0,2.33,0.0
2118672,angel food cake mix,Branded,368.0,84.2,0.0,7.89,0.0
2070678,angel food cake mix,Branded,368.0,84.2,0.0,7.89,0.0
2182233,"angel food cake mix, angel food",Branded,368.0,84.2,0.0,7.89,0.0
2633098,"angel food cake mix, angel food",Branded,368.0,84.2,0.0,7.89,0.0
2612534,"angel food cake mix, angel food",Branded,378.0,93.3,0.0,0.0,0.0
2612138,"angel food cake mix, angel food",Branded,368.0,84.2,0.0,7.89,0.0
2677687,"angel food cake raspberry, raspberry",Branded,228.0,52.6,0.0,5.26,0.0
2178312,angel food cake ring,Branded,246.0,57.4,0.0,4.92,0.0
2123127,"angel food cake ring, angel food",Branded,260.0,60.0,1.0,4.0,0.0
2155193,"angel food cake ring, angel food",Branded,263.0,61.4,0.0,7.02,0.0
1898083,angel food cake with strawberry icing,Branded,302.0,64.2,2.83,5.66,0.0
2135860,"angel food cake, angel food",Branded,246.0,57.9,0.0,5.26,0.0
1951600,"angel food cake, angel food",Branded,211.0,52.6,0.0,5.26,0.0
2181944,"angel food cake, angel food",Branded,175.0,52.6,0.0,5.26,7.0
2504987,"angel food cake, angel food",Branded,298.0,68.4,0.0,7.02,0.0
2630190,"angel food cake, angel food",Branded,240.0,58.0,0.0,6.0,0.0
2278284,"angel food cake, angel food",Branded,222.0,53.3,0.0,2.22,0.0
2451862,"angel food cake, angel food",Branded,214.0,53.6,0.0,3.57,0.0
2194941,"angel food cake, angel food",Branded,260.0,60.0,0.0,4.0,0.0
2277808,"angel food cake, angel food",Branded,283.0,62.3,0.0,5.66,1.9
2189767,"angel food cake, angel food",Branded,211.0,49.1,0.0,5.26,0.0
2636615,"angel food cake, angel food",Branded,263.0,57.9,0.0,5.26,0.0
2135862,"angel food cake, angel food",Branded,246.0,57.9,0.0,5.26,0.0
1950684,"angel food cake, angel food",Branded,240.0,56.0,0.0,6.0,0.0
2317057,angel food dairy free cheddar block alternative 1kg,Branded,278.0,19.3,22.3,3.33,
2317034,angel food dairy free mozzarella block alternative 1.0 kg,Branded,280.0,20.3,22.0,3.33,
2317265,angel food dairy-free block cheddar  alternative 220g,Branded,278.0,19.3,22.3,3.33,
2317144,angel food dairy-free block mozzarella alternative 220g,Branded,280.0,20.3,22.0,3.33,
2317199,angel food dairy-free block smoked cheddar alternative 220g,Branded,281.0,20.0,22.3,3.33,
2070867,angel food delux cake mix,Branded,368.0,84.2,0.0,7.89,0.0
2240539,"angel food deluxe cake mix, angel food",Branded,368.0,84.2,0.0,7.89,0.0
1885897,"angel food loaf, angel food",Branded,237.0,47.4,3.95,2.63,0.0
2495774,"angel food loaf, angel food",Branded,256.0,51.3,5.13,2.56,0.0
2495773,"angel food mini cakes, angel food",Branded,239.0,47.8,3.26,2.17,0.0
2316451,angel food mini-cakes,Branded,239.0,50.0,3.26,2.17,0.0
2545546,"angel food perfectly moist cake mix, angel food",Branded,368.0,81.6,0.0,7.89,0.0
2061715,angel food ring,Branded,247.0,54.7,0.0,5.29,0.0
2054881,angel food ring cake,Branded,158.0,36.8,0.0,3.51,0.0
2495775,"angel food round cake, angel food",Branded,246.0,57.9,0.0,5.26,0.0
2395046,"angel food sugar-free cake, angel food",Branded,175.0,52.6,0.0,1.75,7.0
2183067,angel gold mackerel in natural oil 425g,Branded,91.0,0.48,3.17,16.5,1.6
1851863,angel hair,Branded,377.0,77.0,1.64,11.5,3.3
1940993,angel hair,Branded,357.0,73.2,1.79,12.5,3.6
1910805,angel hair,Branded,375.0,75.0,1.79,12.5,3.6
2397192,angel hair,Branded,275.0,56.2,1.88,11.2,3.8
2680209,angel hair 100% durum wheat semolina enriched macaroni product,Branded,357.0,73.2,1.79,10.7,3.6
2598717,angel hair 2 pasta,Branded,357.0,75.0,1.79,12.5,3.6
2497151,angel hair coleslaw finely shredded green cabbage,Branded,29.0,5.88,0.0,1.18,2.4
2326336,angel hair coleslaw green cabbage,Branded,29.0,5.88,0.0,1.18,2.4
2110325,angel hair enriched macaroni product,Branded,357.0,75.0,1.79,12.5,3.6
2118751,angel hair enriched macaroni product,Branded,357.0,73.2,0.89,12.5,3.6
1930747,angel hair enriched macaroni product,Branded,364.0,74.6,1.82,12.7,3.6
2596391,angel hair enriched macaroni product,Branded,375.0,71.4,0.89,14.3,3.6
2431227,angel hair enriched macaroni product,Branded,364.0,74.6,1.82,14.6,3.6
2456517,angel hair enriched macaroni product,Branded,357.0,73.2,1.79,12.5,3.6
1917256,angel hair enriched macaroni product,Branded,357.0,73.2,1.79,12.5,3.6
2289710,angel hair enriched macaroni product,Branded,357.0,73.2,1.79,12.5,3.6
730994,angel hair enriched macaroni product pasta,Branded,357.0,75.0,1.79,12.5,3.6
2474052,"angel hair enriched macaroni product, angel hair",Branded,382.0,76.4,1.82,12.7,3.6
2473709,"angel hair enriched macaroni product, angel hair",Branded,357.0,75.0,1.79,12.5,3.6
1890505,"angel hair enriched macaroni product, traditional",Branded,357.0,73.2,1.79,12.5,3.6
2598313,angel hair enriched pasta product,Branded,339.0,73.2,0.89,10.7,1.8
2547956,"angel hair finely shredded green cabbage coleslaw, angel hair",Branded,29.0,5.88,0.0,1.18,2.4
2631733,angel hair grain & legume pasta,Branded,339.0,67.9,1.79,17.9,8.9
2029132,angel hair grain & legume pasta,Branded,339.0,67.9,1.79,17.9,8.9
2679745,"angel hair green cabbage coleslaw, angel hair",Branded,24.0,5.88,0.0,1.18,2.4
2126400,angel hair macaroni product,Branded,375.0,73.2,1.79,12.5,3.6
2428446,angel hair macaroni product,Branded,357.0,75.0,1.79,12.5,3.6
2114262,angel hair made from chickpeas,Branded,333.0,56.1,6.14,24.6,14.0
2027144,angel hair made with brown rice,Branded,375.0,78.6,2.68,7.14,3.6
2213120,"angel hair marinara angel hair pasta in marinara sauce with spinach and zucchini, angel hair marinara",Branded,78.0,14.9,0.78,2.75,1.6
2657536,angel hair n.1 pasta,Branded,357.0,75.0,1.79,12.5,5.4
1910819,angel hair nests with spring water,Branded,339.0,69.6,1.79,12.5,3.6
2674793,angel hair no 1 enriched macaroni product,Branded,357.0,69.6,1.79,14.3,3.6
2616353,angel hair no. 12  pasta,Branded,357.0,75.0,1.79,12.5,3.6
2595525,angel hair no. 12 pasta,Branded,357.0,73.2,1.79,12.5,3.6
2594973,angel hair no. 9 pasta,Branded,357.0,71.4,1.79,14.3,3.6
2407186,angel hair organic macaroni product,Branded,357.0,75.0,1.79,12.5,3.6
2079758,angel hair pasta,Branded,364.0,70.9,1.82,12.7,3.6
1951999,angel hair pasta,Branded,357.0,73.2,1.79,12.5,3.6
1890696,angel hair pasta,Branded,375.0,75.0,1.79,12.5,3.6
2465947,angel hair pasta,Branded,339.0,75.0,1.79,12.5,8.9
2078448,angel hair pasta,Branded,357.0,73.2,1.79,12.5,3.6
2595025,angel hair pasta,Branded,275.0,56.2,1.88,11.2,3.8
2434334,angel hair pasta,Branded,280.0,55.0,1.5,9.0,3.0
2603483,angel hair pasta,Branded,339.0,75.0,1.79,12.5,8.9
2598706,angel hair pasta,Branded,339.0,71.4,2.68,10.7,1.8
1859872,angel hair pasta,Branded,296.0,54.9,2.82,11.3,2.8
2035647,angel hair pasta in meat sauce,Branded,127.0,21.6,2.35,4.69,1.4
2562219,angel hair pasta marinara with spinach & zucchini frozen meal,Branded,78.0,14.9,0.78,2.75,1.6
2470433,"angel hair pasta with herbs angel hair pasta in a creamy herb sauce, angel hair pasta with herbs",Branded,339.0,67.9,3.57,12.5,1.8
380571,"angel hair pasta with herbs, angel hair pasta with creamy herb sauce mix",Branded,375.0,69.6,4.46,12.5,3.6
2636813,"angel hair pasta with herbs, herbs",Branded,375.0,71.4,2.68,12.5,3.6
2667208,"angel hair pasta, butter & parmesan",Branded,368.0,71.9,2.63,14.0,3.5
1937506,"angel hair pasta, enriched macaroni product",Branded,357.0,75.0,1.79,12.5,3.6
2476440,"angel hair pasta, enriched macaroni product, angel hair pasta",Branded,357.0,75.0,1.79,12.5,3.6
1905050,"angel hair pasta, enriched vermicelli product",Branded,375.0,73.2,1.79,12.5,3.6
2063444,"angel hair pasta, spinach, basil, garlic",Branded,351.0,71.9,0.88,12.3,3.5
2100577,"angel hair pomodoro angel hair pasta in a chunky marinara sauce with parmesan cheese, angel hair pomodoro",Branded,78.0,13.8,1.24,2.83,1.4
2193894,angel hair roll,Branded,147.0,23.5,2.94,5.88,0.7
2497142,angel hair slaw,Branded,24.0,5.88,0.0,1.18,2.4
2542169,"angel hair slaw & salad dressing, angel hair",Branded,500.0,23.3,43.3,0.0,0.0
2391767,"angel hair style ready-to-eat noodle, angel hair style",Branded,6.0,3.53,0.0,0.0,2.4
2393558,angel hair tender pasta,Branded,282.0,57.6,2.35,10.6,3.5
1901143,"angel hair, enriched macaroni product",Branded,357.0,73.2,1.79,12.5,3.6
2098761,"angel hair, enriched macaroni product",Branded,357.0,73.2,1.79,12.5,3.6
2034348,"angel hair, enriched macaroni product",Branded,357.0,73.2,1.79,12.5,3.6
2062536,"angel hair, enriched macaroni product",Branded,357.0,73.2,1.79,12.5,3.6
2477208,"angel hair, enriched macaroni product",Branded,357.0,75.0,1.79,12.5,3.6
2112675,"angel hair, enriched macaroni product",Branded,357.0,73.2,1.79,12.5,3.6
2102583,"angel hair, enriched macaroni product, made with 100% durum wheat semolina",Branded,375.0,76.8,1.79,10.7,3.6
1921035,"angel hair, enriched macaroni product, traditional",Branded,357.0,73.2,1.79,12.5,3.6
1890621,"angel hair, tomato, spinach & garlic",Branded,351.0,73.7,1.75,12.3,1.8
1912344,"angel hair, whole wheat vermicelli product",Branded,339.0,71.4,2.68,12.5,8.9
2070518,angel loaf,Branded,304.0,70.0,0.0,6.0,0.0
1882614,"angel mint, candy treats, keylime, keylime",Branded,277.0,69.2,0.0,0.0,0.0
1882613,"angel mint, treat, cherub, cherub",Branded,277.0,69.2,0.0,0.0,0.0
1860479,angel wing sauce,Branded,71.0,7.14,0.0,0.0,0.0
2265567,"angel's recipes, all purpose flour blend",Branded,238.0,56.8,0.0,0.0,0.7
1879863,"angela marie, incredible edible cookie dough, chocolate chip, chocolate chip",Branded,449.0,63.2,24.6,5.26,0.0
2754739,"angela mia all purpose crushed tomatoes, bag-in-box, 1/3 gal",Branded,37.0,8.26,0.0,1.65,2.5
2518130,"angela mia extra heavy pizza sauce, #10 can, 6/104 oz.",Branded,56.0,9.52,0.0,3.17,3.2
2518093,"angela mia fire roasted diced tomatoes, #10 can, 6/102 oz., 102 oz",Branded,24.0,4.88,0.0,0.81,1.6
2518129,"angela mia fully prepared pizza sauce, #10 can, 6/106 oz., 106 oz",Branded,48.0,9.52,0.0,1.59,3.2
2518095,"angela mia ground unpeeled pear tomatoes, #10 can, 6/105 oz., 105 oz",Branded,41.0,9.09,0.0,1.65,1.7
753586,"angela mia marinara sauce, #10 can, 6/104 oz., 104 oz",Branded,48.0,8.73,0.79,1.59,2.4
2741604,"angela mia no salt added crushed tomatoes, #10 can, 6/102 oz",Branded,37.0,7.44,0.0,1.65,3.3
2744401,"angela mia no salt added marinara sauce, #10 can, 6/104 oz",Branded,48.0,8.73,0.79,1.59,2.4
2758750,"angela mia no salt added spaghetti sauce, #10 can, 6/104 oz",Branded,48.0,10.5,0.0,1.61,2.4
2754130,"angela mia no salt added spaghetti sauce, pouch, 6/104 oz",Branded,48.0,10.5,0.0,1.61,2.4
2518094,"angela mia pasta sauce, 29 oz",Branded,71.0,10.3,2.38,1.59,3.2
2518084,"angela mia stewed tomatoes, #10 can, 6/103 oz.",Branded,37.0,8.26,0.0,0.83,1.7
2518115,"angela mia tomato strips, #10 can, 6/102 oz.",Branded,29.0,5.74,0.0,0.82,2.5
753880,"angela mia whole peeled pear tomatoes with basil, #10 can, 6/102 oz.",Branded,25.0,5.79,0.0,0.83,1.7
2014290,"angelica goodies cookies, angelica goodies",Branded,409.0,72.7,11.4,4.55,0.0
2031706,"angelina's of maryland, crab cakes, original",Branded,153.0,8.24,5.88,15.3,0.0
2032517,"angelina, dried herring",Branded,200.0,0.0,3.33,40.0,0.0
2032215,"angelina, grated purple yam",Branded,73.0,20.9,0.0,1.82,0.9
1899116,angelino jumbo plums,Branded,286.0,64.3,0.0,3.57,10.7
2265546,"angelo parodi, sardines in olive oil with chili peppers",Branded,262.0,0.0,20.0,20.0,0.0
1854812,"angelo, gelato italiano, gourmet ice cream, chocolate, chocolate",Branded,228.0,23.9,13.0,3.26,0.0
1854810,"angelo, gelato italiano, gourmet ice cream, strawberry, strawberry",Branded,228.0,25.0,13.0,3.26,0.0
2716826,"angie's boomchickapop cinnabon bakery inspired cinnamon roll flavored drizzled kettle corn, 4.5 oz.",Branded,548.0,67.7,29.0,3.23,3.2
2744431,"angie's boomchickapop dark chocolate flavored kettle corn, 5.5 oz.",Branded,548.0,61.3,32.3,3.23,6.5
2753419,angie's boomchickapop kettle corn halloween popcorn 0.77 oz. bags 14-count,Branded,500.0,63.6,27.3,4.55,4.5
2753338,"angie's boomchickapop lightly sweet & salty kettle corn, 5 oz.",Branded,429.0,75.0,14.3,7.14,10.7
2758327,"angie's boomchickapop real butter popcorn, 4.4 oz.",Branded,571.0,50.0,39.3,7.14,7.1
2769025,"angie's boomchickapop sea salt popcorn, 4.8 oz.",Branded,536.0,57.1,32.1,7.14,7.1
2769514,"angie's boomchickapop sea salt popcorn, sharing size, 6.7 oz.",Branded,536.0,57.1,32.1,7.14,7.1
2769515,"angie's boomchickapop sweet & salty kettle corn, 1 oz., 10-count",Branded,526.0,63.2,31.6,5.26,5.3
2769013,"angie's boomchickapop sweet & salty kettle corn, 2.25 oz.",Branded,500.0,64.3,28.6,3.57,7.1
2742937,"angie's boomchickapop sweet & salty kettle corn, 7 oz.",Branded,500.0,64.3,28.6,3.57,7.1
